VoteCount,Rating,Title,Episode_Count,cat_drama,cat_family,cat_action,cat_comedy,cat_romance,cat_adventure,cat_crime,cat_thriller,cat_horror,cat_mystery,cat_war,cat_fantasy,cat_sci-fi,cat_music,cat_biography,cat_documentary,cat_news,cat_sport,cat_animation,cat_reality-tv,cat_talk-show,cat_game-show,Release_Year,Classification_Int
53.0,5.0,Yasak,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,2
960.0,6.8,Baş Belası,43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
8.0,8.0,Bugün Ne Oldu?,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,3
0.0,5.667680105750162,Inside Business,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,2
0.0,5.667680105750162,Atesten Koltuk,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
6500.0,7.1,Uysallar,45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2
12.0,5.5,Sehir Konusuyor,117,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,3
16.0,2.6,İyi Uçuşlar,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2007,2
88.0,4.2,Aynadaki Düsman,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
24.0,2.3,Yildiz De Bana,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,2
0.0,5.667680105750162,Hayalimdeki Dügün,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2
16.0,4.0,Bir Sansim Olsa,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1
32.0,5.0,Istanbul Sokaklari,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
0.0,5.667680105750162,Corridor 39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,1
0.0,5.667680105750162,Tadimiz Kaçmasin,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
10.0,4.8,Kizlar ve Anneleri,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,1
0.0,5.667680105750162,News Review,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2011,1
0.0,5.667680105750162,Filim Okulu,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2
0.0,5.667680105750162,Clover,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
0.0,5.667680105750162,Kibar Ana,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1
20000.0,8.1,Içerde,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,3
2500.0,6.9,Baht Oyunu,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
169.0,5.1,Kayitdisi,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,2
22.0,2.5,Söylemezsem Olmaz,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,1
121.0,5.5,Gecenin Siyahi,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,2
0.0,5.667680105750162,Cengiz Semercioglu ile Bu Gece,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
179.0,3.1,Katarsis,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,3
0.0,5.667680105750162,Nick ve Elizabeth'in Maceralari,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
4900.0,5.7,Adini Feriha Koydum,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011,1
541.0,5.6,Şahane Damat,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
48.0,7.9,Sokopop: Yesilçam 101,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
3600.0,8.0,Bozkır,18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018,2
408.0,4.5,Adini Sen Koy,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
91.0,5.7,Diger Yarim,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1
0.0,5.667680105750162,Kismet Sov,27,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,64 Bars,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,1
49.0,6.9,Mavi Rüya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2004,2
307.0,7.7,Rafadan Tayfa,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4
0.0,5.667680105750162,Mmcdiyorki,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,2
1200.0,7.5,Canim Ailem,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
0.0,5.667680105750162,World's Music Traditions,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
23.0,3.9,40,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
49.0,4.8,Nuri,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1
56.0,6.5,Dün Dündür,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
78.0,7.0,Gecekondu,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2
72.0,8.7,Ghasaq,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
2300.0,7.7,Alparslan: Büyük Selçuklu,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2021,1
502.0,4.7,Hayatımın aşkı,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
0.0,5.667680105750162,Komplo Teorisi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
0.0,5.667680105750162,6 Sport,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1
206.0,4.8,Al Yazmalim,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2
8.0,5.4,Kanli Dügün,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
0.0,5.667680105750162,Gökyüzümü Çaldilar,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
213.0,5.3,Dönence,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,1
273.0,3.5,Küçük Kadınlar,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2
414.0,6.6,Kalbimin Sultani,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,1
37.0,5.4,Göz6,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
114.0,4.7,Yarali Kuslar,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
435.0,3.6,Kadin Isterse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2004,1
283.0,6.7,Etkileyici,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Kinacilar Konagi,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
59.0,4.8,Evlerden Biri,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
94.0,6.3,Kizlarim Için,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
0.0,5.667680105750162,Külahta Erimis Dolunay,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2
0.0,5.667680105750162,Benzemez Kimse Bize,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,1
40.0,1.3,Ve Kazanan,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
18.0,2.8,Gorbi,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
46.0,3.7,Anne Babamla Evlensene,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2
19.0,6.8,Zade,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
3600.0,7.7,Marasli,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,1
61.0,5.0,Senden Baska,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
268.0,6.9,Avrupa Avrupa,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,2
0.0,5.667680105750162,Son Tercih,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1
0.0,5.667680105750162,Made in Turkey,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1
109.0,4.9,Son Yaz - Balkanlar 1912,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1
101.0,4.3,Küçük Besleme,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999,1
78.0,4.0,Izmir Çetesi,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2
1800.0,7.8,Hayat Şarkısı,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
183.0,4.9,Aşk Kaç Beden Giyer,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
167.0,3.2,Hiç,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Sosyal Bilgiler,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,1
3800.0,7.5,Saygı,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,2
409.0,5.3,Ask Aglatir,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2
17.0,4.2,Sarkilar Seni Söyler,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,1
419.0,5.2,Belali Baldiz,105,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005,3
24.0,5.6,Hayrettin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2011,1
7800.0,8.5,Tatlı Hayat,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2001,1
68.0,4.2,Son Aga,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2
0.0,5.667680105750162,Ajans Britanya,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
100.0,5.3,Kara Yazi,145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
98.0,7.9,Hür,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023,1
118.0,5.3,Eve Dönüş,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
0.0,5.667680105750162,Istanbul Interludes,26,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
3900.0,6.5,Hayat Bilgisi,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1
0.0,5.667680105750162,Ankara'nin Insanlari,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2
325.0,5.2,Kraliçe,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1
0.0,5.667680105750162,Sampiyonlar Ligi 2013 Promo,20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,2
18.0,2.8,Servet Avcisi,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
37.0,6.0,Misencan,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2
204.0,4.1,Maria ile Mustafa,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,1
95.0,6.0,Fandom,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
82.0,5.3,Ask ve Gurur,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
429.0,4.8,Vahsi Seyler,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1
0.0,5.667680105750162,Tale of the Dangerous Lover,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,1
22.0,6.4,The Pursuit of Revelation,89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3
47.0,4.6,Zeytin Tepesi,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2014,1
79.0,6.7,Yamak Ahmet,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3
258.0,5.2,Gazi,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,3
40.0,4.9,Baska Yerde Yok,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1
0.0,5.667680105750162,Evleneceksen Gel,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1
3100.0,6.8,Ya Çok Seversen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,1
1300.0,5.6,Siyah Inci,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
93.0,7.9,Dayton,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,1
30.0,4.3,Naciye'yi Kim Sevmez,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
13.0,5.5,Mucize Lezzetler,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1
7200.0,7.2,Yalan Dünya,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,1
0.0,5.667680105750162,Kalbim Yangin Yeri,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
52.0,5.0,Sevinçli Haller,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2
412.0,5.0,Askin Tarifi,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2
150.0,4.1,Altinsoylar,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,2
0.0,5.667680105750162,Erkeksen Seyret,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1
0.0,5.667680105750162,Hayatta Her Sey Var,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
22.0,8.1,Tadina Doyulmaz Sohbetler,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,2
11.0,3.9,Düs Yakamdan,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
0.0,5.667680105750162,Muhtar Firarda,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
1000.0,7.4,Pavyon,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Meryem Can,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
0.0,5.667680105750162,Elma Kurdu Nam Nam,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2
5600.0,8.3,Mutlu Ol Yeter,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2015,1
208.0,6.3,Haneler,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,1
28.0,4.6,Zümrüt,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1
0.0,5.667680105750162,Ehveniser,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1
51.0,4.7,Survivor 2017 Turkey,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1
24.0,3.8,El Gibi,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
58.0,5.8,Sen de Gitme,104,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,3
0.0,5.667680105750162,Hom Ofis,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2
10.0,2.9,Hesaplasma,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1
0.0,5.667680105750162,Sevgili Düsmanim,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
414.0,6.6,Kusursuz Kiraci,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,2
1900.0,3.4,Derin Sular,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,1
238.0,6.2,Evli ve Öfkeli,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1
383.0,7.0,Karayilan,208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,3
0.0,5.667680105750162,2014-2015 TFF Lig,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,2
9.0,5.0,2022-2023 Süper Lig,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,2
0.0,5.667680105750162,Firinci Ve Güzel,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,3
205.0,4.6,Arkadaslar Iyidir,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,1
13.0,5.5,Karsu'nun Odasi,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,1
681.0,7.2,Sahin Tepesi,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2
0.0,5.667680105750162,Sehir Isiklari,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,1
37.0,6.8,Altin Elbiseli Adam,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
112.0,6.5,Dünya Hali,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,1
6400.0,7.5,Cesur Ve Güzel,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
0.0,5.667680105750162,Film Gibi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1
348.0,4.2,Dila Hanim,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
179.0,5.5,Sevda Kusun Kanadinda,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
10.0,2.2,Sabahin Sultani Seda Sayan,108,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,3
0.0,5.667680105750162,Birlik Sokak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,1
7800.0,8.0,Ben de Özledim,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2
0.0,5.667680105750162,23 Buçuk,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,1
484.0,6.1,Gönül İşleri,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1
35.0,6.4,2018-2019 Süper Lig,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,2
42.0,5.4,RGG Ayas,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1
3000.0,7.0,Dikkat Sahan Çikabilir,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1
16.0,5.9,Zoraki Baskan,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2009,1
2300.0,6.0,Doğduğun Ev Kaderindir,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1
0.0,5.667680105750162,Eksik Etek,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
51.0,4.4,Ask Yalani Sever,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
10.0,2.1,Metropol Cafe,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
10000.0,7.4,Erkenci Kus,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1
20.0,6.0,Sansli Masa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1
0.0,5.667680105750162,Muslim for a Day,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1
46.0,6.1,6 Manti,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
22.0,4.3,Bir Ferhat ile Şirin hikayesi,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,3
1400.0,5.5,Yahsi Cazibe,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,1
14.0,5.1,Hiyanet Sarmali,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,1
26.0,6.9,Istanbul Apartmanlari,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,2
0.0,5.667680105750162,Renkli Televizyon,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,1
23.0,6.1,Korkusuzlar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,2
913.0,5.3,Aliye,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,1
126.0,7.3,Uy Basuma Gelenler,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1
62.0,6.7,Kurt Kanunu,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
0.0,5.667680105750162,Türkiye Atlasi,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,2
17000.0,7.4,Aşk 101,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4
0.0,5.667680105750162,Yaralı Yürek,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
15.0,6.8,Bilin Deneyin,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2
95.0,6.2,Karakol,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2
24.0,4.1,Komedi Türk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1
0.0,5.667680105750162,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2017,1
4600.0,7.9,Uyanış: Büyük Selçuklu,52,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1
0.0,5.667680105750162,Filiz Özkol ile Yildizlarin Altinda,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1
17.0,3.6,Ayak Tenis,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1
192.0,3.2,Hepsi Bir,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1
80.0,7.1,Muhallebi Kafa,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3
80.0,4.9,Göç Zamanı,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1
50.0,4.1,Çocuktan Al Haberi,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,2
51.0,5.5,Ti Show,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,3
0.0,5.667680105750162,Xdenizhanimx,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2
